customer_id,loan_number,application_date,loan_purpose,loan_property_address,property_city,property_state,property_zip,property_county_fips,property_type,occupancy_type,annual_income,credit_score,requested_loan_amount,property_value,ltv_ratio,dti_ratio,interest_rate,loan_term_months,decision,decision_date,approved_loan_amount,approval_amount_change_reason,adverse_action_reason,origination_date,outcome_horizon_days,maturation_date,loan_status,forbearance_active,resolution_date,resolution_type,involuntary_closure_mechanism,outstanding_balance_at_resolution,recovery_amount,new_loan_number,abandonment_reason
CUST-000091,MTG-2025-000091,2025-08-12,purchase,"3918 Pine St, Mesa, AZ 85201",Mesa,AZ,85201,04013,townhouse,primary_residence,123900,659,190300,222000,0.857,0.356,7.227,360,approved,2025-09-25,190300.0,,,2025-11-07,1095.0,2028-11-06,open,False,,,,,,,
CUST-000092,MTG-2026-000092,2026-02-01,purchase,"6917 Lincoln St, Marietta, GA 30060",Marietta,GA,30060,13067,townhouse,primary_residence,57000,607,249100,260000,0.958,0.433,7.585,360,denied,2026-03-07,,,low credit score,,,,,,,,,,,,
CUST-000093,MTG-2022-000093,2022-06-29,refinance,"4718 Birch Blvd, Columbus, OH 43215",Columbus,OH,43215,39049,single_family,primary_residence,67900,618,136800,141000,0.97,0.448,7.525,360,denied,2022-07-18,,,insufficient length of established credit history,,,,,,,,,,,,
CUST-000094,MTG-2021-000094,2021-07-06,refinance,"3345 Franklin Rd, New Orleans, LA 70112",New Orleans,LA,70112,22071,single_family,primary_residence,86400,723,115900,159000,0.729,0.229,7.329,360,approved,2021-08-11,115900.0,,,2021-08-27,1095.0,2024-08-26,open,False,,,,,,,
CUST-000095,MTG-2022-000095,2022-09-25,purchase,"8731 Lincoln St, Bakersfield, CA 93301",Bakersfield,CA,93301,06029,single_family,primary_residence,137600,692,379300,538000,0.705,0.446,7.471,360,approved,2022-11-08,367500.0,updated debt-to-income calculation required a reduced loan amount,,2022-11-26,1095.0,2025-11-25,paid_in_full,False,2024-03-31,paid_in_full,,321900.0,,,
CUST-000096,MTG-2023-000096,2023-01-08,refinance,"6349 Maple Way, Louisville, KY 40202",Louisville,KY,40202,21111,single_family,primary_residence,22000,505,92900,96000,0.968,0.515,7.696,360,denied,2023-01-22,,,excessive existing debt obligations relative to income,,,,,,,,,,,,
CUST-000097,MTG-2022-000097,2022-12-15,purchase,"1422 Park Ln, Bakersfield, CA 93301",Bakersfield,CA,93301,06029,single_family,primary_residence,34800,681,475200,525000,0.905,0.258,7.169,360,denied,2023-01-17,,,insufficient funds verified for required down payment and reserves,,,,,,,,,,,,
CUST-000098,MTG-2024-000098,2024-03-01,purchase,"4198 Cedar Ave, Omaha, NE 68102",Omaha,NE,68102,31055,condo,primary_residence,116200,781,267300,336000,0.796,0.252,7.535,360,approved,2024-03-31,267300.0,,,2024-05-11,1095.0,2027-05-11,paid_in_full,False,2024-12-18,paid_in_full,,238600.0,,,
CUST-000099,MTG-2021-000099,2021-12-24,purchase,"6798 Cedar Ave, Indianapolis, IN 46204",Indianapolis,IN,46204,18097,multi_family,primary_residence,78700,678,155000,183000,0.847,0.406,7.811,360,approved,2022-02-04,155000.0,,,2022-03-16,1095.0,2025-03-15,open,False,,,,,,,
CUST-000100,MTG-2022-000100,2022-07-26,purchase,"8560 Magnolia Ave, Dallas, TX 75201",Dallas,TX,75201,48113,single_family,primary_residence,28000,686,193100,226000,0.854,0.286,7.378,360,approved,2022-08-04,193100.0,,,2022-08-19,1095.0,2025-08-18,open,False,,,,,,,
CUST-000101,MTG-2022-000101,2022-08-07,refinance,"3767 Ridge Dr, Oklahoma City, OK 73102",Oklahoma City,OK,73102,40109,single_family,primary_residence,105200,762,587800,792000,0.742,0.405,7.445,360,approved,2022-09-17,587800.0,,,2022-10-24,1095.0,2025-10-23,modified,False,,,,,,MTG-2026-M000101,loan_modified_new_loan_number_issued
CUST-000102,MTG-2020-000102,2020-09-14,purchase,"6147 Meadow Ct, Nashville, TN 37201",Nashville,TN,37201,47037,multi_family,investment_property,90700,782,200200,264000,0.758,0.365,6.816,360,approved,2020-09-28,200200.0,,,2020-10-22,1095.0,2023-10-22,open,False,,,,,,,
CUST-000103,MTG-2021-000103,2021-05-16,purchase,"8052 Church Ave, Austin, TX 78701",Austin,TX,78701,48453,single_family,second_home,135700,788,269700,322000,0.838,0.386,7.313,180,approved,2021-06-11,269700.0,,,2021-06-29,1095.0,2024-06-28,paid_in_full,False,2023-11-06,paid_in_full,,215100.0,,,
CUST-000104,MTG-2023-000104,2023-09-22,purchase,"3502 Maple Dr, Houston, TX 77002",Houston,TX,77002,48201,townhouse,second_home,32200,548,223100,230000,0.97,0.494,8.159,360,denied,2023-10-21,,,loan-to-value ratio exceeds maximum allowed for this program,,,,,,,,,,,,
CUST-000105,MTG-2022-000105,2022-10-09,refinance,"1315 Lincoln Way, Baltimore, MD 21201",Baltimore,MD,21201,24510,single_family,primary_residence,71200,836,425100,566000,0.751,0.325,7.446,360,approved,2022-10-23,425100.0,,,2022-12-07,1095.0,2025-12-06,open,False,,,,,,,
CUST-000106,MTG-2024-000106,2024-05-06,purchase,"3736 Meadow Way, San Antonio, TX 78201",San Antonio,TX,78201,48029,condo,primary_residence,62600,739,680500,886000,0.768,0.316,7.43,360,approved,2024-06-10,680500.0,,,2024-07-12,1095.0,2027-07-12,open,False,,,,,,,
CUST-000107,MTG-2025-000107,2025-03-09,purchase,"696 Birch Ct, Wichita, KS 67202",Wichita,KS,67202,20173,condo,primary_residence,130500,850,743900,927000,0.802,0.239,7.214,360,approved,2025-03-29,743900.0,,,2025-04-16,1095.0,2028-04-15,open,False,,,,,,,
CUST-000108,MTG-2023-000108,2023-05-01,purchase,"6650 Lincoln Rd, San Antonio, TX 78201",San Antonio,TX,78201,48029,condo,primary_residence,72000,586,164300,178000,0.923,0.472,7.546,360,denied,2023-05-14,,,unable to verify stated income with submitted documentation,,,,,,,,,,,,
CUST-000109,MTG-2021-000109,2021-06-27,purchase,"1032 Oak Ave, Phoenix, AZ 85001",Phoenix,AZ,85001,04013,single_family,primary_residence,45000,640,332700,343000,0.97,0.501,7.645,360,approved,2021-07-25,332700.0,,,2021-08-18,1095.0,2024-08-17,open,False,,,,,,,
CUST-000110,MTG-2020-000110,2020-12-27,purchase,"3546 Lincoln Ave, Kansas City, MO 64105",Kansas City,MO,64105,29095,single_family,primary_residence,59000,709,111100,125000,0.889,0.456,7.694,360,approved,2021-01-09,111100.0,,,2021-01-30,1095.0,2024-01-30,open,False,,,,,,,
CUST-000111,MTG-2021-000111,2021-04-21,purchase,"617 Franklin Ave, Mesa, AZ 85201",Mesa,AZ,85201,04013,single_family,second_home,69900,746,296800,392000,0.757,0.426,7.256,360,approved,2021-05-29,296800.0,,,2021-07-07,1095.0,2024-07-06,paid_in_full,False,2025-04-10,paid_in_full,,221200.0,,,
CUST-000112,MTG-2020-000112,2020-10-27,refinance,"2646 Sunset Ct, Tucson, AZ 85701",Tucson,AZ,85701,04019,townhouse,primary_residence,63500,720,183500,260000,0.706,0.328,7.608,360,approved,2020-12-06,183500.0,,,2020-12-27,1095.0,2023-12-27,open,False,,,,,,,
CUST-000113,MTG-2023-000113,2023-01-09,purchase,"3635 Lincoln Ln, Detroit, MI 48226",Detroit,MI,48226,26163,single_family,primary_residence,218300,742,375900,507000,0.741,0.395,7.185,180,approved,2023-01-15,343800.0,appraised value came in below contract price,,2023-01-25,1095.0,2026-01-24,open,False,,,,,,,
CUST-000114,MTG-2024-000114,2024-10-20,purchase,"6677 River Way, Fresno, CA 93701",Fresno,CA,93701,06019,townhouse,primary_residence,86700,705,501600,702000,0.715,0.479,7.333,360,approved,2024-11-22,501600.0,,,2024-12-03,1095.0,2027-12-03,open,False,,,,,,,
CUST-000115,MTG-2026-000115,2026-04-12,purchase,"4351 Highland Ln, Tucson, AZ 85701",Tucson,AZ,85701,04019,single_family,primary_residence,88500,694,105100,132000,0.796,0.421,7.181,360,approved,2026-05-05,105100.0,,,2026-06-09,1095.0,2029-06-08,open,False,,,,,,,
CUST-000116,MTG-2021-000116,2021-12-07,purchase,"7009 Willow Ln, Dallas, TX 75201",Dallas,TX,75201,48113,single_family,primary_residence,142200,747,411000,512000,0.803,0.462,7.42,360,approved,2021-12-28,411000.0,,,2022-01-15,1095.0,2025-01-14,open,False,,,,,,,
CUST-000117,MTG-2022-000117,2022-05-13,purchase,"5539 Magnolia Dr, Oklahoma City, OK 73102",Oklahoma City,OK,73102,40109,single_family,primary_residence,95400,688,367900,406000,0.906,0.399,7.489,360,approved,2022-05-20,367900.0,,,2022-06-17,1095.0,2025-06-16,open,False,,,,,,,
CUST-000118,MTG-2021-000118,2021-05-20,purchase,"2649 Highland St, New Orleans, LA 70112",New Orleans,LA,70112,22071,single_family,primary_residence,65600,657,332300,367000,0.905,0.411,7.614,360,approved,2021-06-19,332300.0,,,2021-07-18,1095.0,2024-07-17,paid_in_full,False,2026-05-12,paid_in_full,,256300.0,,,
CUST-000119,MTG-2022-000119,2022-09-18,purchase,"8457 Oak Rd, Raleigh, NC 27601",Raleigh,NC,27601,37183,condo,primary_residence,98500,728,184500,247000,0.747,0.338,7.485,360,approved,2022-11-01,184500.0,,,2022-11-18,1095.0,2025-11-17,open,False,,,,,,,
CUST-000120,MTG-2025-000120,2025-04-18,purchase,"4908 Ridge Blvd, Phoenix, AZ 85001",Phoenix,AZ,85001,04013,single_family,primary_residence,178400,797,308700,390000,0.792,0.315,7.485,240,approved,2025-05-31,308700.0,,,2025-06-15,1095.0,2028-06-14,open,False,,,,,,,
CUST-000121,MTG-2023-000121,2023-07-22,refinance,"5375 Birch Ct, Atlanta, GA 30301",Atlanta,GA,30301,13121,single_family,primary_residence,107900,737,225700,252000,0.896,0.313,7.916,180,approved,2023-08-06,208300.0,underwriting condition reduced approved amount pending additional reserves,,2023-08-23,1095.0,2026-08-22,open,False,,,,,,,
CUST-000122,MTG-2023-000122,2023-06-17,purchase,"8068 Cedar Way, Philadelphia, PA 19102",Philadelphia,PA,19102,42101,single_family,primary_residence,53000,647,307800,345000,0.892,0.36,7.713,360,approved,2023-07-31,299800.0,appraised value came in below contract price,,2023-09-14,1095.0,2026-09-13,open,False,,,,,,,
CUST-000123,MTG-2021-000123,2021-10-23,purchase,"5237 Birch Dr, Phoenix, AZ 85001",Phoenix,AZ,85001,04013,single_family,primary_residence,68800,539,89000,97000,0.918,0.459,7.198,360,denied,2021-10-31,,,insufficient funds verified for required down payment and reserves,,,,,,,,,,,,
CUST-000124,MTG-2023-000124,2023-08-27,refinance,"4960 Pine St, Nashville, TN 37201",Nashville,TN,37201,47037,single_family,second_home,50000,703,228000,235000,0.97,0.417,7.384,360,denied,2023-09-08,,,loan-to-value ratio exceeds maximum allowed for this program,,,,,,,,,,,,
CUST-000125,MTG-2021-000125,2021-04-25,purchase,"7473 Maple Rd, Phoenix, AZ 85001",Phoenix,AZ,85001,04013,townhouse,primary_residence,30600,707,257800,326000,0.791,0.529,7.431,180,approved,2021-05-03,257800.0,,,2021-05-30,1095.0,2024-05-29,open,False,,,,,,,
CUST-000126,MTG-2021-000126,2021-04-15,purchase,"7854 Cedar St, Indianapolis, IN 46204",Indianapolis,IN,46204,18097,single_family,primary_residence,98900,720,167500,206000,0.813,0.465,7.024,360,approved,2021-05-04,167500.0,,,2021-06-10,1095.0,2024-06-09,paid_in_full,False,2021-12-08,paid_in_full,,134300.0,,,
CUST-000127,MTG-2024-000127,2024-11-08,purchase,"5751 Lincoln Way, Portland, OR 97201",Portland,OR,97201,41051,condo,primary_residence,44800,696,192300,210000,0.916,0.467,7.664,360,denied,2024-12-01,,,loan-to-value ratio exceeds maximum allowed for this program,,,,,,,,,,,,
CUST-000128,MTG-2025-000128,2025-07-15,purchase,"3732 Church Ln, Aurora, CO 80010",Aurora,CO,80010,08005,condo,primary_residence,84500,718,162400,196000,0.829,0.489,7.87,360,denied,2025-08-08,,,debt-to-income ratio exceeds program guidelines,,,,,,,,,,,,
CUST-000129,MTG-2024-000129,2024-01-11,purchase,"9988 Oak Ct, Tucson, AZ 85701",Tucson,AZ,85701,04019,townhouse,primary_residence,96000,638,217400,257000,0.846,0.464,7.326,360,approved,2024-02-01,217400.0,,,2024-03-15,1095.0,2027-03-15,open,False,,,,,,,
CUST-000130,MTG-2024-000130,2024-05-24,purchase,"8001 Pine Blvd, Tulsa, OK 74103",Tulsa,OK,74103,40143,condo,second_home,28900,686,189300,202000,0.937,0.408,7.787,360,denied,2024-07-03,,,low credit score,,,,,,,,,,,,
CUST-000131,MTG-2024-000131,2024-12-08,purchase,"4583 Elm Way, Milwaukee, WI 53202",Milwaukee,WI,53202,55079,single_family,primary_residence,110600,746,199700,290000,0.689,0.302,7.649,360,approved,2025-01-16,199700.0,,,2025-02-07,1095.0,2028-02-07,open,True,,,,,,,
CUST-000132,MTG-2024-000132,2024-04-22,purchase,"9141 Ridge St, Baltimore, MD 21201",Baltimore,MD,21201,24510,single_family,primary_residence,87500,620,148700,175000,0.85,0.454,7.639,360,denied,2024-05-06,,,insufficient funds verified for required down payment and reserves,,,,,,,,,,,,
CUST-000133,MTG-2021-000133,2021-01-27,refinance,"8249 Ridge Dr, Phoenix, AZ 85001",Phoenix,AZ,85001,04013,single_family,primary_residence,92900,690,265800,318000,0.836,0.364,7.673,360,approved,2021-02-15,240800.0,appraised value came in below contract price,,2021-02-28,1095.0,2024-02-28,open,False,,,,,,,
CUST-000134,MTG-2021-000134,2021-10-21,purchase,"3160 Hickory Ln, Phoenix, AZ 85001",Phoenix,AZ,85001,04013,condo,investment_property,95900,794,204100,234000,0.872,0.385,7.118,360,denied,2021-11-13,,,insufficient length of established credit history,,,,,,,,,,,,
CUST-000135,MTG-2024-000135,2024-01-09,refinance,"480 Magnolia Dr, Minneapolis, MN 55401",Minneapolis,MN,55401,27053,townhouse,primary_residence,232400,735,289700,365000,0.794,0.411,7.685,360,approved,2024-01-29,289700.0,,,2024-02-10,1095.0,2027-02-09,modified,False,,,,,,MTG-2026-M000135,loan_modified_new_loan_number_issued
CUST-000136,MTG-2021-000136,2021-08-30,refinance,"9835 Park Ct, Jacksonville, FL 32202",Jacksonville,FL,32202,12031,townhouse,primary_residence,93400,779,351500,367000,0.958,0.231,7.648,360,approved,2021-09-06,351500.0,,,2021-09-27,1095.0,2024-09-26,paid_in_full,False,2025-10-25,paid_in_full,,268700.0,,,
CUST-000137,MTG-2021-000137,2021-04-16,refinance,"7448 Pine Ln, Dallas, TX 75201",Dallas,TX,75201,48113,single_family,primary_residence,93400,739,272000,343000,0.793,0.372,7.511,360,approved,2021-05-28,272000.0,,,2021-06-22,1095.0,2024-06-21,involuntary_closure,False,2022-03-12,involuntary_closure,short_sale,215800.0,139500.0,,
CUST-000138,MTG-2025-000138,2025-06-11,refinance,"5046 Main Ave, Charlotte, NC 28202",Charlotte,NC,28202,37119,single_family,primary_residence,167800,775,233200,280000,0.833,0.153,7.414,360,approved,2025-06-29,233200.0,,,2025-07-28,1095.0,2028-07-27,open,False,,,,,,,
CUST-000139,MTG-2020-000139,2020-06-21,refinance,"743 Meadow Ave, Nashville, TN 37201",Nashville,TN,37201,47037,single_family,primary_residence,166700,820,440900,549000,0.803,0.311,7.072,360,approved,2020-06-27,409800.0,updated debt-to-income calculation required a reduced loan amount,,2020-08-10,1095.0,2023-08-10,paid_in_full,False,2025-01-02,paid_in_full,,310600.0,,,
CUST-000140,MTG-2020-000140,2020-12-11,purchase,"9531 Cedar Blvd, Wichita, KS 67202",Wichita,KS,67202,20173,single_family,primary_residence,134800,776,390000,508000,0.768,0.367,7.573,360,approved,2021-01-16,390000.0,,,2021-02-05,1095.0,2024-02-05,involuntary_closure,False,2022-06-06,involuntary_closure,short_sale,287800.0,176600.0,,
CUST-000141,MTG-2022-000141,2022-02-03,purchase,"960 Lincoln Way, San Diego, CA 92101",San Diego,CA,92101,06073,single_family,primary_residence,28100,570,243500,251000,0.97,0.635,7.649,360,denied,2022-02-27,,,credit score below the minimum required for this program,,,,,,,,,,,,
CUST-000142,MTG-2023-000142,2023-08-01,refinance,"9091 River Way, Minneapolis, MN 55401",Minneapolis,MN,55401,27053,single_family,primary_residence,93400,679,251100,286000,0.878,0.535,7.447,180,denied,2023-09-11,,,insufficient length of established credit history,,,,,,,,,,,,
CUST-000143,MTG-2021-000143,2021-06-05,refinance,"5608 Highland Ln, Atlanta, GA 30301",Atlanta,GA,30301,13121,single_family,investment_property,99000,727,154100,186000,0.828,0.423,7.646,360,approved,2021-06-10,154100.0,,,2021-07-04,1095.0,2024-07-03,open,False,,,,,,,
CUST-000144,MTG-2024-000144,2024-01-27,refinance,"3675 Lincoln Ln, Denver, CO 80202",Denver,CO,80202,08031,single_family,primary_residence,45200,627,489600,539000,0.908,0.37,7.487,360,denied,2024-02-10,,,recent delinquency reported on existing credit accounts,,,,,,,,,,,,
CUST-000145,MTG-2024-000145,2024-10-14,purchase,"2821 Lincoln Dr, Memphis, TN 38103",Memphis,TN,38103,47157,single_family,primary_residence,139300,850,326200,457000,0.714,0.232,7.049,360,approved,2024-10-28,326200.0,,,2024-11-18,1095.0,2027-11-18,open,False,,,,,,,
CUST-000146,MTG-2026-000146,2026-03-03,refinance,"2249 Magnolia Ave, Houston, TX 77002",Houston,TX,77002,48201,townhouse,primary_residence,76500,671,238100,336000,0.709,0.327,7.765,360,approved,2026-03-26,238100.0,,,2026-04-16,1095.0,2029-04-15,open,False,,,,,,,
CUST-000147,MTG-2024-000147,2024-12-13,purchase,"6715 Park Ln, Phoenix, AZ 85001",Phoenix,AZ,85001,04013,single_family,second_home,144900,725,179500,221000,0.812,0.502,7.035,360,approved,2024-12-30,179500.0,,,2025-01-21,1095.0,2028-01-21,open,False,,,,,,,
CUST-000148,MTG-2021-000148,2021-08-31,purchase,"5564 Meadow Blvd, Miami, FL 33130",Miami,FL,33130,12086,townhouse,primary_residence,123900,795,236600,357000,0.663,0.269,7.489,360,approved,2021-09-25,236600.0,,,2021-10-18,1095.0,2024-10-17,open,False,,,,,,,
CUST-000149,MTG-2022-000149,2022-10-20,refinance,"9547 Birch Ln, Wichita, KS 67202",Wichita,KS,67202,20173,single_family,primary_residence,52200,722,362100,482000,0.751,0.384,7.109,360,approved,2022-11-23,362100.0,,,2022-12-03,1095.0,2025-12-02,open,False,,,,,,,
CUST-000150,MTG-2020-000150,2020-06-19,purchase,"778 Pine Way, Detroit, MI 48226",Detroit,MI,48226,26163,single_family,primary_residence,54600,663,342300,441000,0.776,0.326,7.053,180,approved,2020-06-24,342300.0,,,2020-07-14,1095.0,2023-07-14,open,False,,,,,,,
CUST-000151,MTG-2025-000151,2025-05-05,refinance,"8585 Willow St, Minneapolis, MN 55401",Minneapolis,MN,55401,27053,single_family,primary_residence,98500,790,301900,323000,0.935,0.258,7.479,360,approved,2025-06-03,301900.0,,,2025-06-20,1095.0,2028-06-19,open,False,,,,,,,
CUST-000152,MTG-2022-000152,2022-11-26,purchase,"8794 Lincoln Ave, Tulsa, OK 74103",Tulsa,OK,74103,40143,single_family,investment_property,27300,595,395800,408000,0.97,0.512,7.689,360,denied,2022-12-27,,,recent delinquency reported on existing credit accounts,,,,,,,,,,,,
CUST-000153,MTG-2024-000153,2024-07-21,refinance,"445 Church Blvd, Columbus, OH 43215",Columbus,OH,43215,39049,single_family,primary_residence,51500,662,167500,175000,0.957,0.428,7.349,360,approved,2024-08-04,167500.0,,,2024-09-11,1095.0,2027-09-11,open,False,,,,,,,
CUST-000154,MTG-2022-000154,2022-04-11,purchase,"8605 Maple Dr, Tulsa, OK 74103",Tulsa,OK,74103,40143,single_family,primary_residence,89700,751,96300,171000,0.563,0.195,7.085,360,approved,2022-04-25,96300.0,,,2022-06-08,1095.0,2025-06-07,paid_in_full,False,2023-10-29,paid_in_full,,76500.0,,,
CUST-000155,MTG-2025-000155,2025-04-18,purchase,"4538 Ridge St, Atlanta, GA 30301",Atlanta,GA,30301,13121,single_family,second_home,64600,736,117600,127000,0.926,0.305,7.481,360,approved,2025-05-06,102900.0,updated debt-to-income calculation required a reduced loan amount,,2025-06-02,1095.0,2028-06-01,open,False,,,,,,,
CUST-000156,MTG-2022-000156,2022-08-24,refinance,"8838 Hickory Ln, Houston, TX 77002",Houston,TX,77002,48201,condo,primary_residence,157600,825,530600,612000,0.867,0.33,7.145,360,approved,2022-09-21,530600.0,,,2022-10-07,1095.0,2025-10-06,open,False,,,,,,,
CUST-000157,MTG-2022-000157,2022-08-14,refinance,"5425 Birch St, Kansas City, MO 64105",Kansas City,MO,64105,29095,single_family,primary_residence,32500,586,141600,146000,0.97,0.49,7.819,180,denied,2022-09-13,,,insufficient length of established credit history,,,,,,,,,,,,
CUST-000158,MTG-2024-000158,2024-07-15,refinance,"3711 Meadow Rd, Tulsa, OK 74103",Tulsa,OK,74103,40143,single_family,primary_residence,22000,548,176500,182000,0.97,0.473,7.534,180,denied,2024-08-18,,,unable to verify stated income with submitted documentation,,,,,,,,,,,,
CUST-000159,MTG-2021-000159,2021-09-22,purchase,"1608 Cedar Blvd, Philadelphia, PA 19102",Philadelphia,PA,19102,42101,townhouse,primary_residence,53100,722,462300,588000,0.786,0.396,7.311,360,approved,2021-10-09,462300.0,,,2021-11-12,1095.0,2024-11-11,open,False,,,,,,,
